Account_id,Subscription_id,Account_name,Industry,Country,Signup_date,Start_date,End_date,Referral_source,Plan_tier_before,Upgrade_flag,Downgrade_flag,Plan_tier_after,Churn_flag,Seats,Is_trial,Auto_renewal,Mrr_amount,Arr_amount,Billing_frequency,Usage_count,Usage_duration_secs,Error_count,Total_tickets,Avg_satisfaction
A-6dee43,S-8669e4,Company_478,FinTech,UK,8/12/2023,8/11/2024,10/23/2024,Other,Basic,TRUE,FALSE,Pro,TRUE,29,TRUE,FALSE,2695,32340,Annual,16,5488,2,5,4.2
A-b9f5b1,S-65071f,Company_494,Cybersecurity,US,1/24/2023,8/11/2024,12/31/2024,Other,Pro,FALSE,TRUE,Basic,FALSE,29,TRUE,TRUE,817,9804,Monthly,56,15658,2,6,3.3
A-756192,S-a54f87,Company_390,FinTech,IN,6/11/2023,8/11/2024,12/31/2024,Other,Basic,FALSE,FALSE,Basic,FALSE,44,FALSE,TRUE,1292,15504,Annual,94,30670,2,3,4
A-6f8ad2,S-43c2e3,Company_57,EdTech,IN,7/9/2024,8/11/2024,12/31/2024,Organic,Basic,TRUE,FALSE,Enterprise,FALSE,18,FALSE,TRUE,6965,83580,Monthly,85,21235,3,4,4.2
A-6e08f3,S-762cae,Company_220,Cybersecurity,US,2/27/2023,8/11/2024,12/31/2024,Event,Basic,TRUE,FALSE,Pro,FALSE,13,FALSE,TRUE,882,10584,Annual,78,13521,5,2,3.5
A-50bb9f,S-7fc49b,Company_373,Cybersecurity,US,7/12/2024,8/11/2024,12/31/2024,Organic,Pro,FALSE,FALSE,Pro,FALSE,5,FALSE,TRUE,343,4116,Monthly,43,20234,2,7,4
A-fdfc91,S-eef92e,Company_414,Cybersecurity,US,5/6/2023,8/11/2024,12/31/2024,Ads,Basic,TRUE,FALSE,Pro,FALSE,48,FALSE,TRUE,3234,38808,Annual,55,18597,0,5,3.8
A-72799b,S-d2d423,Company_394,DevTools,FR,11/13/2023,8/12/2024,12/31/2024,Event,Enterprise,FALSE,FALSE,Enterprise,FALSE,20,FALSE,TRUE,3980,47760,Monthly,91,23686,2,2,4.5
A-a0ca4e,S-97a57b,Company_6,Cybersecurity,US,3/8/2024,8/12/2024,12/31/2024,Ads,Pro,TRUE,FALSE,Enterprise,FALSE,19,FALSE,TRUE,5174,62088,Monthly,39,11159,2,6,3.8
A-afa505,S-5d5250,Company_157,DevTools,US,12/27/2023,8/12/2024,12/31/2024,Partner,Basic,TRUE,FALSE,Pro,FALSE,70,TRUE,TRUE,3430,41160,Monthly,37,13892,7,4,3.5
A-02cd81,S-18b1f9,Company_76,HealthTech,IN,3/28/2024,8/13/2024,12/31/2024,Other,Basic,TRUE,FALSE,Pro,FALSE,44,FALSE,TRUE,2156,25872,Monthly,55,15089,4,3,4.3
A-7da956,S-3c5dab,Company_141,Cybersecurity,US,6/2/2024,8/13/2024,12/31/2024,Event,Pro,FALSE,TRUE,Basic,FALSE,13,TRUE,TRUE,247,2964,Monthly,47,10493,6,3,4.3
A-35083d,S-c5d797,Company_27,HealthTech,IN,4/28/2023,8/13/2024,12/31/2024,Partner,Basic,TRUE,FALSE,Enterprise,FALSE,19,FALSE,TRUE,3781,45372,Monthly,22,3294,0,4,4.8
A-6f8ad2,S-10f143,Company_57,EdTech,IN,7/9/2024,8/13/2024,12/31/2024,Organic,Basic,FALSE,FALSE,Basic,FALSE,5,FALSE,TRUE,152,1824,Monthly,57,9021,1,4,4.2
A-c9bb3e,S-fc2742,Company_336,EdTech,US,3/24/2024,8/13/2024,12/31/2024,Ads,Pro,TRUE,FALSE,Enterprise,FALSE,8,FALSE,TRUE,2189,26268,Annual,59,21363,0,7,4.1
A-fa2041,S-4b9b13,Company_211,HealthTech,US,5/29/2024,8/13/2024,12/31/2024,Organic,Pro,FALSE,FALSE,Pro,FALSE,15,TRUE,TRUE,735,8820,Monthly,49,12581,2,1,3
A-425e76,S-18b808,Company_110,DevTools,UK,5/17/2023,8/13/2024,12/31/2024,Other,Enterprise,FALSE,FALSE,Enterprise,FALSE,9,FALSE,TRUE,1791,21492,Annual,24,7200,6,5,3.6
A-313be3,S-b45a10,Company_136,EdTech,US,11/15/2023,8/14/2024,12/31/2024,Partner,Enterprise,FALSE,TRUE,Pro,FALSE,52,TRUE,FALSE,2744,32928,Monthly,72,15068,6,4,4.2
A-f6b2fb,S-99aaa4,Company_418,DevTools,AU,4/23/2024,8/14/2024,12/31/2024,Event,Basic,FALSE,FALSE,Basic,FALSE,23,FALSE,TRUE,437,5244,Annual,46,18729,1,5,4
A-9779ad,S-5cb8a6,Company_171,Cybersecurity,AU,3/29/2024,8/14/2024,12/31/2024,Event,Pro,FALSE,FALSE,Pro,FALSE,40,TRUE,FALSE,1960,23520,Monthly,29,4125,0,3,4.3
A-5ed98d,S-e4ce2c,Company_479,DevTools,US,6/22/2024,8/14/2024,12/31/2024,Partner,Basic,TRUE,FALSE,Pro,FALSE,24,FALSE,TRUE,1176,14112,Annual,58,18729,2,5,4.2
A-92a3af,S-75c438,Company_259,Cybersecurity,IN,7/7/2024,8/14/2024,12/31/2024,Organic,Enterprise,FALSE,TRUE,Pro,FALSE,30,FALSE,TRUE,1666,19992,Monthly,65,18328,7,4,4
A-0cc442,S-658bcb,Company_198,EdTech,US,7/18/2024,8/14/2024,12/31/2024,Organic,Basic,TRUE,FALSE,Enterprise,FALSE,45,FALSE,TRUE,8955,107460,Monthly,45,14241,1,3,3.6
A-798a3f,S-8cfc1b,Company_463,DevTools,FR,10/19/2023,8/14/2024,12/31/2024,Other,Enterprise,FALSE,FALSE,Enterprise,FALSE,19,FALSE,TRUE,5174,62088,Annual,44,16427,1,5,4
A-7f4db3,S-552434,Company_441,FinTech,US,3/5/2023,8/14/2024,12/31/2024,Other,Pro,FALSE,FALSE,Pro,FALSE,42,FALSE,TRUE,3871,46452,Annual,82,21130,7,5,3.4
A-bcf87c,S-ef4ad8,Company_288,FinTech,US,6/27/2024,8/14/2024,12/31/2024,Event,Pro,FALSE,FALSE,Pro,FALSE,10,FALSE,FALSE,490,5880,Annual,11,2167,1,2,4
A-cd458b,S-2416eb,Company_430,DevTools,US,6/15/2024,8/14/2024,12/31/2024,Other,Basic,FALSE,FALSE,Basic,FALSE,10,TRUE,TRUE,190,2280,Monthly,98,30058,7,5,4.6
A-7c4956,S-02c3e7,Company_254,DevTools,US,5/6/2023,8/14/2024,12/31/2024,Ads,Enterprise,FALSE,FALSE,Enterprise,FALSE,6,FALSE,TRUE,1194,14328,Annual,67,19897,7,3,4
A-4437e4,S-e9dc6e,Company_192,Cybersecurity,US,9/16/2023,8/15/2024,12/31/2024,Event,Enterprise,FALSE,TRUE,Pro,FALSE,21,FALSE,TRUE,1862,22344,Annual,54,14065,1,6,3.6
A-e6afc1,S-d85c2f,Company_346,DevTools,US,2/24/2023,8/15/2024,12/31/2024,Ads,Pro,FALSE,FALSE,Pro,FALSE,43,FALSE,TRUE,4165,49980,Annual,44,13184,1,0,0
A-c7ffc2,S-aa7247,Company_392,Cybersecurity,US,1/27/2023,8/15/2024,12/31/2024,Partner,Pro,FALSE,TRUE,Basic,FALSE,30,TRUE,TRUE,570,6840,Monthly,46,14545,4,2,3.5
A-ad64c6,S-4695b8,Company_175,DevTools,UK,2/23/2024,8/15/2024,11/11/2024,Event,Pro,FALSE,FALSE,Pro,TRUE,12,FALSE,TRUE,588,7056,Annual,74,29959,6,4,4.2
A-a1b80b,S-287914,Company_184,HealthTech,US,11/27/2023,8/15/2024,12/31/2024,Organic,Basic,TRUE,FALSE,Pro,FALSE,16,FALSE,TRUE,784,9408,Annual,67,15295,6,4,4
A-4437e4,S-8e719f,Company_192,Cybersecurity,US,9/16/2023,8/16/2024,12/31/2024,Event,Enterprise,FALSE,TRUE,Basic,FALSE,7,FALSE,TRUE,209,2508,Annual,71,20830,4,6,3.6
A-eafc6e,S-909b7f,Company_149,DevTools,US,7/6/2023,8/16/2024,12/31/2024,Partner,Pro,TRUE,FALSE,Enterprise,FALSE,27,FALSE,TRUE,5373,64476,Monthly,23,5117,0,1,4
A-86fc1d,S-a4a6c9,Company_328,DevTools,UK,7/26/2024,8/16/2024,12/31/2024,Partner,Basic,TRUE,FALSE,Enterprise,FALSE,27,FALSE,TRUE,5572,66864,Monthly,39,8319,4,5,4
A-ccb686,S-36f6ec,Company_491,DevTools,US,1/22/2024,8/16/2024,12/31/2024,Other,Basic,TRUE,FALSE,Pro,FALSE,16,FALSE,TRUE,1029,12348,Monthly,34,11945,0,1,4
A-ac85cd,S-70b655,Company_485,EdTech,US,7/31/2024,8/16/2024,12/31/2024,Partner,Enterprise,FALSE,TRUE,Pro,FALSE,53,FALSE,FALSE,2597,31164,Monthly,62,17283,5,3,3.7
A-6f8ad2,S-93cd57,Company_57,EdTech,IN,7/9/2024,8/16/2024,12/31/2024,Organic,Basic,TRUE,FALSE,Enterprise,FALSE,11,FALSE,TRUE,3980,47760,Annual,18,7116,0,4,4.2
A-05f0e5,S-afea79,Company_40,FinTech,US,5/4/2023,8/16/2024,12/31/2024,Partner,Basic,TRUE,FALSE,Pro,FALSE,32,FALSE,FALSE,1568,18816,Annual,57,20082,2,4,4
A-883b7d,S-4e3e04,Company_313,Cybersecurity,IN,3/28/2024,8/16/2024,12/31/2024,Other,Basic,TRUE,FALSE,Enterprise,FALSE,17,FALSE,FALSE,3383,40596,Annual,46,12991,1,7,3.7
A-883b7d,S-466093,Company_313,Cybersecurity,IN,3/28/2024,8/17/2024,12/31/2024,Other,Basic,FALSE,FALSE,Basic,FALSE,48,FALSE,TRUE,1482,17784,Annual,44,11522,3,7,3.7
A-cd458b,S-3673f2,Company_430,DevTools,US,6/15/2024,8/17/2024,12/31/2024,Other,Basic,TRUE,FALSE,Enterprise,FALSE,29,TRUE,TRUE,9353,112236,Annual,89,23265,6,5,4.6
A-4437e4,S-150c71,Company_192,Cybersecurity,US,9/16/2023,8/17/2024,12/31/2024,Event,Enterprise,FALSE,FALSE,Enterprise,FALSE,7,FALSE,TRUE,2189,26268,Monthly,81,29587,3,6,3.6
A-296d7c,S-0e499f,Company_182,DevTools,DE,11/8/2023,8/17/2024,12/31/2024,Other,Enterprise,FALSE,TRUE,Pro,FALSE,9,FALSE,FALSE,784,9408,Annual,20,8835,0,5,3.8
A-ccb686,S-c318ea,Company_491,DevTools,US,1/22/2024,8/17/2024,12/31/2024,Other,Basic,TRUE,FALSE,Enterprise,FALSE,10,FALSE,TRUE,1990,23880,Monthly,41,12161,1,1,4
A-96215d,S-ccd045,Company_318,FinTech,US,8/8/2024,8/17/2024,12/31/2024,Event,Enterprise,FALSE,FALSE,Enterprise,FALSE,10,FALSE,TRUE,1990,23880,Monthly,61,16112,4,1,3
A-a2485e,S-70c743,Company_467,FinTech,US,8/4/2024,8/17/2024,12/31/2024,Event,Pro,FALSE,FALSE,Pro,FALSE,36,TRUE,FALSE,3332,39984,Annual,41,14484,2,0,0
A-71615e,S-d238c2,Company_167,EdTech,US,5/18/2024,8/17/2024,12/31/2024,Organic,Basic,TRUE,FALSE,Enterprise,FALSE,35,FALSE,TRUE,10945,131340,Annual,22,10291,4,1,4
A-9b9fe9,S-066d80,Company_71,EdTech,AU,9/28/2023,8/17/2024,12/31/2024,Other,Basic,TRUE,FALSE,Pro,FALSE,5,FALSE,TRUE,245,2940,Monthly,0,0,0,4,4
A-993085,S-41bb1b,Company_258,HealthTech,US,6/1/2023,8/17/2024,12/31/2024,Ads,Basic,FALSE,FALSE,Basic,FALSE,31,TRUE,TRUE,589,7068,Annual,13,5198,0,4,3.7
A-b2225d,S-023f5f,Company_50,FinTech,US,3/8/2024,8/18/2024,12/31/2024,Ads,Basic,FALSE,FALSE,Basic,FALSE,47,FALSE,TRUE,893,10716,Annual,60,17656,1,2,3.5
A-bb3bd4,S-7d66fb,Company_340,HealthTech,US,1/27/2024,8/18/2024,12/31/2024,Ads,Basic,FALSE,FALSE,Basic,FALSE,23,FALSE,TRUE,437,5244,Monthly,74,30513,4,11,4.1
A-3d957b,S-527b39,Company_311,HealthTech,UK,4/4/2024,8/18/2024,10/28/2024,Other,Pro,TRUE,FALSE,Enterprise,TRUE,14,FALSE,TRUE,2786,33432,Monthly,28,8592,2,3,3.6
A-5a3eb9,S-1f149a,Company_283,DevTools,CA,8/20/2023,8/18/2024,12/31/2024,Other,Enterprise,FALSE,TRUE,Pro,FALSE,20,TRUE,TRUE,1029,12348,Annual,51,15548,2,3,4
A-ac9111,S-8b9889,Company_487,HealthTech,US,8/12/2023,8/18/2024,12/31/2024,Event,Pro,FALSE,FALSE,Pro,FALSE,21,TRUE,TRUE,1029,12348,Monthly,65,25711,5,3,4.3
A-cd458b,S-b53850,Company_430,DevTools,US,6/15/2024,8/18/2024,9/14/2024,Other,Basic,FALSE,FALSE,Basic,TRUE,20,TRUE,TRUE,551,6612,Annual,40,6992,0,5,4.6
A-684255,S-68ecd5,Company_20,FinTech,US,4/14/2024,8/18/2024,12/31/2024,Ads,Enterprise,FALSE,FALSE,Enterprise,FALSE,9,FALSE,TRUE,1791,21492,Annual,30,9213,2,4,4.5
A-00bed1,S-a86344,Company_306,Cybersecurity,US,11/14/2023,8/18/2024,12/31/2024,Ads,Basic,TRUE,FALSE,Pro,FALSE,32,TRUE,TRUE,1764,21168,Annual,50,7436,3,4,4
A-5c046d,S-bb1a91,Company_130,EdTech,FR,7/6/2024,8/18/2024,12/31/2024,Partner,Basic,FALSE,FALSE,Basic,FALSE,93,FALSE,TRUE,1767,21204,Annual,60,19999,0,1,3
A-ffdfd5,S-7b896c,Company_365,EdTech,US,4/13/2024,8/18/2024,12/31/2024,Organic,Basic,FALSE,FALSE,Basic,FALSE,17,FALSE,TRUE,570,6840,Monthly,47,15458,1,0,0
A-7988d1,S-6fd24b,Company_90,Cybersecurity,US,12/20/2023,8/19/2024,12/31/2024,Other,Basic,TRUE,FALSE,Enterprise,FALSE,33,FALSE,TRUE,6567,78804,Monthly,46,11387,4,3,4.3
A-883b7d,S-472fda,Company_313,Cybersecurity,IN,3/28/2024,8/19/2024,12/31/2024,Other,Basic,TRUE,FALSE,Pro,FALSE,22,FALSE,TRUE,1323,15876,Annual,26,7874,1,7,3.7
A-55f257,S-19edee,Company_496,FinTech,US,12/21/2023,8/19/2024,12/31/2024,Organic,Basic,TRUE,FALSE,Enterprise,FALSE,15,FALSE,FALSE,4179,50148,Monthly,55,22365,0,6,4.7
A-65aeb5,S-a25ed2,Company_120,DevTools,US,1/25/2024,8/19/2024,9/25/2024,Partner,Pro,TRUE,FALSE,Enterprise,TRUE,9,FALSE,TRUE,1791,21492,Monthly,27,7248,3,2,4.5
A-075038,S-f4335b,Company_397,HealthTech,UK,5/12/2023,8/19/2024,12/31/2024,Ads,Basic,TRUE,FALSE,Enterprise,FALSE,17,FALSE,FALSE,3383,40596,Annual,78,11242,7,2,3
A-8ae05d,S-55db9e,Company_147,FinTech,IN,4/6/2024,8/19/2024,12/31/2024,Other,Enterprise,FALSE,TRUE,Basic,FALSE,86,FALSE,FALSE,1634,19608,Annual,36,11408,5,1,4
A-fa2041,S-6d0817,Company_211,HealthTech,US,5/29/2024,8/19/2024,12/31/2024,Organic,Pro,FALSE,FALSE,Pro,FALSE,18,TRUE,TRUE,1029,12348,Monthly,43,15666,4,1,3
A-692f18,S-3110d9,Company_195,EdTech,US,3/28/2024,8/20/2024,12/31/2024,Other,Basic,TRUE,FALSE,Enterprise,FALSE,11,TRUE,FALSE,3383,40596,Annual,55,14205,2,2,4.5
A-4ae22a,S-0d8cfd,Company_229,EdTech,US,5/9/2024,8/20/2024,12/31/2024,Other,Pro,FALSE,FALSE,Pro,FALSE,6,FALSE,TRUE,294,3528,Annual,64,26207,9,3,3.6
A-7a0d69,S-bf4ec8,Company_187,DevTools,DE,6/15/2024,8/20/2024,12/31/2024,Ads,Enterprise,FALSE,TRUE,Pro,FALSE,10,TRUE,TRUE,735,8820,Monthly,86,28360,4,2,4.5
A-e40f45,S-e9e03c,Company_317,HealthTech,US,4/18/2024,8/20/2024,12/31/2024,Organic,Pro,TRUE,FALSE,Enterprise,FALSE,21,FALSE,TRUE,4179,50148,Monthly,53,16012,1,7,4.1
A-f19b24,S-496c1e,Company_462,Cybersecurity,US,1/10/2023,8/20/2024,12/31/2024,Organic,Pro,FALSE,TRUE,Basic,FALSE,29,TRUE,TRUE,551,6612,Annual,21,7752,0,2,4
A-328bd0,S-31090f,Company_237,HealthTech,AU,5/16/2023,8/20/2024,12/31/2024,Partner,Enterprise,FALSE,TRUE,Basic,FALSE,18,FALSE,FALSE,342,4104,Monthly,13,2137,3,5,3.8
A-f17767,S-50334b,Company_123,DevTools,US,1/30/2023,8/21/2024,12/31/2024,Event,Enterprise,FALSE,TRUE,Pro,FALSE,7,TRUE,TRUE,588,7056,Monthly,86,11781,6,3,4
A-3be56b,S-64acb8,Company_200,HealthTech,IN,10/26/2023,8/21/2024,12/31/2024,Event,Pro,TRUE,FALSE,Enterprise,FALSE,17,FALSE,TRUE,5970,71640,Monthly,55,18329,2,4,3.5
A-8adedc,S-0e8b21,Company_300,EdTech,US,2/11/2024,8/21/2024,12/31/2024,Event,Basic,FALSE,FALSE,Basic,FALSE,13,TRUE,TRUE,418,5016,Monthly,45,8280,0,4,4
A-96e141,S-984423,Company_134,DevTools,UK,8/12/2023,8/21/2024,12/31/2024,Partner,Basic,TRUE,FALSE,Enterprise,FALSE,20,FALSE,TRUE,4975,59700,Monthly,20,8845,2,5,4.2
A-8ed5dd,S-810c27,Company_222,EdTech,UK,6/29/2023,8/21/2024,12/31/2024,Event,Enterprise,FALSE,TRUE,Basic,FALSE,5,FALSE,TRUE,95,1140,Annual,14,3444,1,6,3.8
A-5b4ebb,S-7fca0e,Company_69,Cybersecurity,UK,7/10/2024,8/21/2024,12/31/2024,Other,Basic,FALSE,FALSE,Basic,FALSE,37,TRUE,TRUE,988,11856,Annual,92,26904,2,5,4.6
A-aa9511,S-8fbabd,Company_203,DevTools,US,10/10/2023,8/21/2024,9/9/2024,Other,Pro,TRUE,FALSE,Enterprise,TRUE,24,TRUE,TRUE,4975,59700,Monthly,68,21321,5,2,4
A-ccb686,S-af5a51,Company_491,DevTools,US,1/22/2024,8/22/2024,12/31/2024,Other,Basic,TRUE,FALSE,Enterprise,FALSE,32,FALSE,TRUE,10547,126564,Annual,34,4860,1,1,4
A-d5a319,S-f0fe0a,Company_158,FinTech,US,5/4/2023,8/22/2024,12/31/2024,Other,Enterprise,FALSE,TRUE,Pro,FALSE,20,FALSE,TRUE,1176,14112,Monthly,71,30680,4,1,4
A-4e631b,S-4e4b10,Company_298,FinTech,US,3/16/2024,8/22/2024,12/31/2024,Other,Enterprise,FALSE,TRUE,Basic,FALSE,22,FALSE,FALSE,418,5016,Monthly,37,16523,5,2,4
A-883b7d,S-8bb388,Company_313,Cybersecurity,IN,3/28/2024,8/22/2024,12/31/2024,Other,Basic,TRUE,FALSE,Enterprise,FALSE,34,FALSE,TRUE,9950,119400,Annual,65,19757,4,7,3.7
A-9badbd,S-40d3aa,Company_63,Cybersecurity,DE,6/19/2024,8/22/2024,12/31/2024,Ads,Enterprise,FALSE,TRUE,Basic,FALSE,54,TRUE,TRUE,1957,23484,Monthly,22,6773,1,5,4.4
A-37f969,S-c2168a,Company_150,HealthTech,IN,10/14/2023,8/22/2024,12/31/2024,Partner,Enterprise,FALSE,TRUE,Basic,FALSE,30,FALSE,TRUE,570,6840,Monthly,54,14803,6,5,3.8
A-bcf87c,S-c75159,Company_288,FinTech,US,6/27/2024,8/22/2024,9/28/2024,Event,Pro,TRUE,FALSE,Enterprise,TRUE,21,FALSE,TRUE,6169,74028,Monthly,73,20907,5,2,4
A-bcf664,S-709484,Company_248,DevTools,US,5/19/2023,8/22/2024,12/31/2024,Other,Pro,FALSE,FALSE,Pro,FALSE,7,FALSE,TRUE,392,4704,Annual,53,15831,0,5,4
A-f3ff05,S-522aef,Company_44,FinTech,IN,7/6/2024,8/22/2024,12/31/2024,Other,Enterprise,FALSE,TRUE,Pro,FALSE,3,FALSE,TRUE,196,2352,Annual,14,3374,0,3,3.7
A-a09355,S-6bbf29,Company_459,FinTech,US,8/10/2024,8/22/2024,12/31/2024,Organic,Basic,FALSE,FALSE,Basic,FALSE,14,FALSE,TRUE,266,3192,Annual,18,8355,3,5,4
A-3be56b,S-60ea07,Company_200,HealthTech,IN,10/26/2023,8/22/2024,12/31/2024,Event,Pro,FALSE,FALSE,Pro,FALSE,9,FALSE,TRUE,686,8232,Annual,43,15659,2,4,3.5
A-40de06,S-94c6a5,Company_369,Cybersecurity,US,5/8/2023,8/22/2024,12/31/2024,Event,Enterprise,FALSE,TRUE,Pro,FALSE,28,FALSE,TRUE,1372,16464,Monthly,20,4569,3,3,4
A-6f8ad2,S-8a3abd,Company_57,EdTech,IN,7/9/2024,8/23/2024,12/31/2024,Organic,Basic,TRUE,FALSE,Pro,FALSE,14,FALSE,TRUE,1274,15288,Annual,47,14684,1,4,4.2
A-65aeb5,S-41d741,Company_120,DevTools,US,1/25/2024,8/23/2024,12/31/2024,Partner,Pro,FALSE,TRUE,Basic,FALSE,19,FALSE,TRUE,532,6384,Annual,69,20656,5,2,4.5
A-4e44e8,S-d0af44,Company_22,DevTools,US,8/20/2024,8/23/2024,12/31/2024,Ads,Enterprise,FALSE,TRUE,Basic,FALSE,12,FALSE,FALSE,380,4560,Annual,49,9932,1,3,3.3
A-87aa7b,S-eadebb,Company_433,HealthTech,US,5/16/2024,8/23/2024,12/31/2024,Organic,Pro,FALSE,FALSE,Pro,FALSE,24,TRUE,TRUE,1176,14112,Annual,47,13122,3,3,4
A-8e47ca,S-af5ec3,Company_191,HealthTech,US,2/15/2024,8/23/2024,12/31/2024,Organic,Pro,TRUE,FALSE,Enterprise,FALSE,19,FALSE,TRUE,3781,45372,Monthly,68,22985,2,5,4
A-4e44e8,S-cdd00a,Company_22,DevTools,US,8/20/2024,8/23/2024,12/31/2024,Ads,Enterprise,FALSE,TRUE,Basic,FALSE,21,FALSE,TRUE,722,8664,Monthly,41,11681,2,3,3.3
A-3be56b,S-ca98c9,Company_200,HealthTech,IN,10/26/2023,8/23/2024,12/31/2024,Event,Pro,FALSE,TRUE,Basic,FALSE,20,FALSE,TRUE,703,8436,Monthly,19,3301,4,4,3.5
A-71615e,S-a9a707,Company_167,EdTech,US,5/18/2024,8/24/2024,12/31/2024,Organic,Basic,TRUE,FALSE,Pro,FALSE,33,FALSE,FALSE,2499,29988,Monthly,45,13010,0,1,4
A-a8d89d,S-9ffb31,Company_326,EdTech,US,12/8/2023,8/24/2024,12/31/2024,Ads,Pro,FALSE,FALSE,Pro,FALSE,13,FALSE,TRUE,637,7644,Annual,19,5608,0,2,4.5
A-05d3b3,S-eb84b1,Company_213,DevTools,AU,5/28/2023,8/24/2024,12/31/2024,Ads,Basic,TRUE,FALSE,Pro,FALSE,9,TRUE,FALSE,441,5292,Monthly,26,4199,1,6,4.2
A-fda07f,S-e09e04,Company_230,Cybersecurity,FR,8/11/2024,8/24/2024,12/31/2024,Partner,Basic,TRUE,FALSE,Enterprise,FALSE,11,FALSE,TRUE,2786,33432,Annual,84,29250,6,5,4
A-751c58,S-dbc4d5,Company_393,FinTech,UK,7/18/2024,8/24/2024,12/31/2024,Organic,Basic,TRUE,FALSE,Pro,FALSE,15,FALSE,TRUE,735,8820,Annual,77,30006,5,5,4.2
A-4c38bc,S-0fdcfe,Company_55,HealthTech,UK,3/9/2024,8/24/2024,12/31/2024,Event,Basic,TRUE,FALSE,Enterprise,FALSE,36,FALSE,TRUE,7164,85968,Annual,67,15503,4,3,3.7
A-dec005,S-d3e724,Company_445,HealthTech,US,10/13/2023,8/24/2024,12/31/2024,Partner,Pro,FALSE,TRUE,Basic,FALSE,24,FALSE,TRUE,494,5928,Monthly,46,15204,0,2,3.5
A-c222ab,S-cdf625,Company_206,Cybersecurity,US,5/10/2024,8/24/2024,12/31/2024,Other,Pro,FALSE,FALSE,Pro,FALSE,32,FALSE,TRUE,1568,18816,Monthly,47,11667,3,4,4.2
A-a1b80b,S-ce932b,Company_184,HealthTech,US,11/27/2023,8/24/2024,12/31/2024,Organic,Basic,TRUE,FALSE,Pro,FALSE,16,FALSE,FALSE,784,9408,Annual,76,27595,7,4,4
A-7cfe77,S-3311b1,Company_367,DevTools,US,7/10/2024,8/24/2024,12/31/2024,Ads,Pro,FALSE,FALSE,Pro,FALSE,69,FALSE,TRUE,3381,40572,Monthly,36,15378,0,7,3.7
A-a45270,S-0802a4,Company_37,HealthTech,US,6/24/2024,8/24/2024,12/31/2024,Ads,Enterprise,FALSE,TRUE,Pro,FALSE,41,FALSE,TRUE,3871,46452,Annual,46,12505,3,4,4
A-30b4ca,S-1f93cd,Company_23,EdTech,IN,5/20/2024,8/25/2024,12/31/2024,Organic,Basic,FALSE,FALSE,Basic,FALSE,86,FALSE,TRUE,1634,19608,Monthly,19,8456,0,3,4
A-313be3,S-242e1b,Company_136,EdTech,US,11/15/2023,8/25/2024,12/31/2024,Partner,Enterprise,FALSE,TRUE,Pro,FALSE,47,TRUE,FALSE,2303,27636,Annual,68,14257,6,4,4.2
A-90a8c8,S-21b034,Company_249,FinTech,AU,8/24/2024,8/25/2024,12/31/2024,Organic,Pro,FALSE,FALSE,Pro,FALSE,24,FALSE,TRUE,1568,18816,Annual,68,29374,7,4,3.2
A-f92792,S-a8a1e8,Company_67,FinTech,US,7/4/2024,8/25/2024,12/31/2024,Ads,Pro,TRUE,FALSE,Enterprise,FALSE,18,FALSE,TRUE,6965,83580,Monthly,4,2092,0,2,4
A-fd9422,S-c15fcc,Company_263,Cybersecurity,US,4/4/2024,8/25/2024,10/2/2024,Organic,Pro,FALSE,TRUE,Basic,TRUE,58,FALSE,FALSE,1102,13224,Monthly,48,11865,1,6,3.5
A-54ecc2,S-a7524a,Company_289,Cybersecurity,US,6/11/2023,8/25/2024,12/31/2024,Partner,Enterprise,FALSE,TRUE,Pro,FALSE,9,FALSE,TRUE,637,7644,Monthly,28,9186,5,5,4.4
A-2d1036,S-343743,Company_399,FinTech,US,6/14/2024,8/25/2024,12/31/2024,Ads,Pro,FALSE,FALSE,Pro,FALSE,69,FALSE,TRUE,3381,40572,Annual,89,22341,7,5,4.6
A-7988d1,S-6b977f,Company_90,Cybersecurity,US,12/20/2023,8/25/2024,12/31/2024,Other,Basic,TRUE,FALSE,Pro,FALSE,33,FALSE,FALSE,1617,19404,Monthly,80,18820,1,3,4.3
A-02cd81,S-afc43d,Company_76,HealthTech,IN,3/28/2024,8/25/2024,12/31/2024,Other,Basic,FALSE,FALSE,Basic,FALSE,44,FALSE,FALSE,836,10032,Annual,37,12966,3,3,4.3
A-cd458b,S-a69559,Company_430,DevTools,US,6/15/2024,8/25/2024,12/31/2024,Other,Basic,FALSE,FALSE,Basic,FALSE,10,TRUE,FALSE,190,2280,Monthly,76,22611,0,5,4.6
A-d4ac0e,S-9626f8,Company_364,DevTools,UK,4/20/2024,8/25/2024,12/31/2024,Ads,Basic,TRUE,FALSE,Pro,FALSE,18,FALSE,TRUE,882,10584,Annual,7,2212,0,4,3.7
A-5a3eb9,S-4994d6,Company_283,DevTools,CA,8/20/2023,8/26/2024,12/31/2024,Other,Enterprise,FALSE,TRUE,Basic,FALSE,31,TRUE,TRUE,836,10032,Annual,71,23736,4,3,4
A-ac9111,S-d2932e,Company_487,HealthTech,US,8/12/2023,8/26/2024,12/31/2024,Event,Pro,TRUE,FALSE,Enterprise,FALSE,21,TRUE,FALSE,4179,50148,Annual,26,13425,1,3,4.3
